time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,train/entropy_loss,resources/cpu_percent,resources/memory_mb,rollout/ep_rew_mean,rollout/ep_len_mean
807,607,1243136,1539,0.059445738792419434,0.0002,0.003993812017142773,606,0.15977925062179565,-0.6557883024215698,,,-1221.4353756666667,42572.77777777778
807,608,1245184,1542,0.08108025789260864,0.0002,-0.0071347965858876705,607,0.15943461656570435,-0.6483941674232483,,,-1221.4353756666667,42572.77777777778
806,609,1247232,1547,0.15847742557525635,0.0002,-0.0022659464739263058,608,0.1578073799610138,-0.6567165851593018,,,-1221.4353756666667,42572.77777777778
805,610,1249280,1551,0.0019715428352355957,0.0002,-0.008014119230210781,609,0.1580580174922943,-0.6600357294082642,,,-1221.4353756666667,42572.77777777778
804,611,1251328,1555,0.01761019229888916,0.0002,0.021914955228567123,610,0.16396409273147583,-0.6677364706993103,,,-1221.4353756666667,42572.77777777778
803,612,1253376,1559,0.16199278831481934,0.0002,-0.0010370167437940836,611,0.15766164660453796,-0.668850302696228,,,-1221.4353756666667,42572.77777777778
802,613,1255424,1563,0.20806670188903809,0.0002,-0.0026313900016248226,612,0.1512574702501297,-0.667069673538208,,,-1221.4353756666667,42572.77777777778
802,614,1257472,1567,0.22332048416137695,0.0002,-0.009789674542844296,613,0.16186457872390747,-0.6790575385093689,,,-1221.4353756666667,42572.77777777778
801,615,1259520,1571,0.184417724609375,0.0002,0.0018040402792394161,614,0.1514381319284439,-0.6662125587463379,,,-1221.4353756666667,42572.77777777778
800,616,1261568,1576,0.08085417747497559,0.0002,-0.0015974927227944136,615,0.17256800830364227,-0.6756080389022827,,,-1221.4353756666667,42572.77777777778
799,617,1263616,1580,0.18200069665908813,0.0002,0.015852537006139755,616,0.16129688918590546,-0.668266773223877,,,-1221.4353756666667,42572.77777777778
798,618,1265664,1584,0.30779898166656494,0.0002,-0.007261584512889385,617,0.1584179848432541,-0.6898746490478516,,,-1221.4353756666667,42572.77777777778
797,619,1267712,1588,0.2939267158508301,0.0002,-0.00132075441069901,618,0.1593630611896515,-0.6925734281539917,,,-1221.4353756666667,42572.77777777778
797,620,1269760,1593,0.2139660120010376,0.0002,-0.009364582598209381,619,0.15812164545059204,-0.6967016458511353,,,-1221.4353756666667,42572.77777777778
796,621,1271808,1597,0.271761953830719,0.0002,0.010036539286375046,620,0.15710996091365814,-0.6955293416976929,,,-1221.4353756666667,42572.77777777778
795,622,1273856,1601,0.32748955488204956,0.0002,-0.006548626348376274,621,0.16473835706710815,-0.6971361637115479,,,-1221.4353756666667,42572.77777777778
794,623,1275904,1605,0.32574254274368286,0.0002,-0.006527384277433157,622,0.1608121693134308,-0.696083128452301,,,-1221.4353756666667,42572.77777777778
793,624,1277952,1609,0.4387814402580261,0.0002,0.01519211195409298,623,0.16321393847465515,-0.6966240406036377,,,-1221.4353756666667,42572.77777777778
793,625,1280000,1614,0.4605534076690674,0.0002,-0.007787500973790884,624,0.1497095823287964,-0.6930949687957764,14.3,9624.4375,-1221.4353756666667,42572.77777777778
792,626,1282048,1618,0.31495946645736694,0.0002,-0.005780454259365797,625,0.16213339567184448,-0.6967679262161255,,,-1221.4353756666667,42572.77777777778
791,627,1284096,1622,0.42138028144836426,0.0002,0.020005645230412483,626,0.17595507204532623,-0.6952720880508423,,,-1221.4353756666667,42572.77777777778
790,628,1286144,1626,0.5000588595867157,0.0002,4.689674824476242e-05,627,0.16502827405929565,-0.6932543516159058,,,-1221.4353756666667,42572.77777777778
789,629,1288192,1630,0.6044502556324005,0.0002,-0.02027159184217453,628,0.1526196002960205,-0.6937500238418579,,,-1221.4353756666667,42572.77777777778
789,630,1290240,1634,0.5415727198123932,0.0002,0.001238423166796565,629,0.16283251345157623,-0.693277895450592,,,-1221.4353756666667,42572.77777777778
788,631,1292288,1639,0.32337456941604614,0.0002,-0.01753443293273449,630,0.16742931306362152,-0.6965586543083191,,,-1221.4353756666667,42572.77777777778
787,632,1294336,1643,0.393867552280426,0.0002,-0.0073806652799248695,631,0.1892414391040802,-0.6942323446273804,,,-1221.4353756666667,42572.77777777778
787,633,1296384,1647,0.6268669366836548,0.0002,0.01122792437672615,632,0.14935405552387238,-0.6922202706336975,,,-1221.4353756666667,42572.77777777778
786,634,1298432,1651,0.5573568344116211,0.0002,0.0004147280706092715,633,0.16339969635009766,-0.6933683156967163,,,-1221.4353756666667,42572.77777777778
785,635,1300480,1655,0.5288702845573425,0.0002,-0.009553739801049232,634,0.17526303231716156,-0.6964335441589355,,,-1221.4353756666667,42572.77777777778
785,636,1302528,1659,0.5270055830478668,0.0002,-0.00962781347334385,635,0.15790626406669617,-0.69705730676651,,,-1311.7833283,46454.0
784,637,1304576,1663,0.5365340709686279,0.0002,0.01607270911335945,636,0.20785312354564667,-0.6935330629348755,,,-1311.7833283,46454.0
783,638,1306624,1666,0.7195088863372803,0.0002,-0.022661421447992325,637,0.16518443822860718,-0.6957019567489624,,,-1311.7833283,46454.0
783,639,1308672,1670,0.7374500930309296,0.0002,-0.005065775476396084,638,0.17128559947013855,-0.6950916647911072,,,-1311.7833283,46454.0
782,640,1310720,1674,0.7369786202907562,0.0002,0.023158596828579903,639,0.16661953926086426,-0.6947944164276123,,,-1311.7833283,46454.0
782,641,1312768,1678,0.7355186939239502,0.0002,-0.054112017154693604,640,0.15913164615631104,-0.6962865591049194,,,-1311.7833283,46454.0
781,642,1314816,1681,0.6859829723834991,0.0002,-0.009573927149176598,641,0.17986933887004852,-0.6960844397544861,,,-1311.7833283,46454.0
781,643,1316864,1685,0.6904224157333374,0.0002,0.03411482274532318,642,0.19334319233894348,-0.6963021159172058,,,-1311.7833283,46454.0
780,644,1318912,1689,0.763212725520134,0.0002,-0.011987889185547829,643,0.158809632062912,-0.6962876319885254,,,-1311.7833283,46454.0
780,645,1320960,1693,0.7413652241230011,0.0002,-0.025270871818065643,644,0.17295154929161072,-0.6952400803565979,,,-1311.7833283,46454.0
779,646,1323008,1697,0.5469178557395935,0.0002,0.03460967540740967,645,0.20167338848114014,-0.6952635645866394,,,-1311.7833283,46454.0
778,647,1325056,1701,0.42388230562210083,0.0002,0.0010946097318083048,646,0.24128708243370056,-0.694435179233551,,,-1311.7833283,46454.0
778,648,1327104,1705,0.5458552241325378,0.0002,-0.006735105067491531,647,0.19025376439094543,-0.6961898803710938,,,-1311.7833283,46454.0
777,649,1329152,1708,0.70339035987854,0.0002,0.021455571055412292,648,0.18223118782043457,-0.6949038505554199,,,-1311.7833283,46454.0
777,650,1331200,1712,0.6024181544780731,0.0002,-0.0152233075350523,649,0.18840141594409943,-0.6957465410232544,,,-1311.7833283,46454.0
776,651,1333248,1716,0.6768592894077301,0.0002,0.014680962078273296,650,0.19450978934764862,-0.6957582235336304,,,-1311.7833283,46454.0
776,652,1335296,1720,0.584455817937851,0.0002,-0.006564614828675985,651,0.1704028844833374,-0.6933825016021729,,,-1311.7833283,46454.0
775,653,1337344,1724,0.5741324722766876,0.0002,-0.01958027482032776,652,0.18509283661842346,-0.6928856372833252,,,-1311.7833283,46454.0
775,654,1339392,1728,0.6445715725421906,0.0002,0.019265323877334595,653,0.1972895860671997,-0.6948599815368652,,,-1311.7833283,46454.0
774,655,1341440,1732,0.6991675496101379,0.0002,0.005652136169373989,654,0.17988626658916473,-0.6959050297737122,,,-1311.7833283,46454.0
773,656,1343488,1736,0.6649284064769745,0.0002,-0.02251139096915722,655,0.19591882824897766,-0.6958890557289124,,,-1311.7833283,46454.0
772,657,1345536,1741,0.5901162028312683,0.0002,0.028477856889367104,656,0.19462229311466217,-0.6957176923751831,,,-1311.7833283,46454.0
772,658,1347584,1745,0.5512374043464661,0.0002,-0.04031425714492798,657,0.1863146424293518,-0.6952245235443115,,,-1311.7833283,46454.0
771,659,1349632,1749,0.71200892329216,0.0002,0.0006966078653931618,658,0.20447887480258942,-0.696052074432373,,,-1311.7833283,46454.0
770,660,1351680,1754,0.7231915593147278,0.0002,0.03195364773273468,659,0.18740254640579224,-0.6965183615684509,,,-1311.7833283,46454.0
769,661,1353728,1758,0.6403185129165649,0.0002,-0.018579866737127304,660,0.20745348930358887,-0.6962990760803223,,,-1311.7833283,46454.0
769,662,1355776,1762,0.5048123002052307,0.0002,0.018939675763249397,661,0.195066899061203,-0.6926888227462769,,,-1311.7833283,46454.0
768,663,1357824,1767,0.4173886775970459,0.0002,-0.006462049670517445,662,0.22190342843532562,-0.694760799407959,,,-1733.5225386363636,49945.818181818184
767,664,1359872,1771,0.3602493405342102,0.0002,0.022416841238737106,663,0.20620042085647583,-0.6900582313537598,,,-1733.5225386363636,49945.818181818184
766,665,1361920,1775,0.5325742959976196,0.0002,0.019203253090381622,664,0.15729328989982605,-0.6891260743141174,46.9,10243.25,-1733.5225386363636,49945.818181818184
766,666,1363968,1779,0.37233883142471313,0.0002,-0.0031201899982988834,665,0.16698455810546875,-0.6840470433235168,,,-1733.5225386363636,49945.818181818184
765,667,1366016,1783,0.39684027433395386,0.0002,-0.007093107793480158,666,0.14886415004730225,-0.6708561182022095,,,-1733.5225386363636,49945.818181818184
765,668,1368064,1787,0.29280680418014526,0.0002,-0.004145178012549877,667,0.1565718650817871,-0.6692982912063599,,,-1733.5225386363636,49945.818181818184
764,669,1370112,1791,0.37084853649139404,0.0002,0.027087992057204247,668,0.15912295877933502,-0.6722636222839355,,,-1733.5225386363636,49945.818181818184
764,670,1372160,1795,0.4013867974281311,0.0002,-0.0014103015419095755,669,0.15655088424682617,-0.6726856231689453,,,-1733.5225386363636,49945.818181818184
763,671,1374208,1799,0.39195650815963745,0.0002,6.724894046783447e-05,670,0.17599007487297058,-0.671050488948822,,,-1733.5225386363636,49945.818181818184
763,672,1376256,1803,0.6025688648223877,0.0002,0.005582684651017189,671,0.14551396667957306,-0.6784029006958008,,,-1733.5225386363636,49945.818181818184
762,673,1378304,1807,0.24003976583480835,0.0002,-0.003028660546988249,672,0.1492634415626526,-0.6703805923461914,,,-1733.5225386363636,49945.818181818184
761,674,1380352,1811,0.37061798572540283,0.0002,-0.02669595554471016,673,0.15024274587631226,-0.6695729494094849,,,-1733.5225386363636,49945.818181818184
761,675,1382400,1815,0.360221266746521,0.0002,0.018062477931380272,674,0.156312957406044,-0.6673365831375122,,,-1733.5225386363636,49945.818181818184
760,676,1384448,1819,0.3022385239601135,0.0002,-0.009823976084589958,675,0.1543494015932083,-0.6628763675689697,,,-1733.5225386363636,49945.818181818184
760,677,1386496,1823,0.4125726819038391,0.0002,0.010988384485244751,676,0.13927407562732697,-0.661381721496582,,,-1733.5225386363636,49945.818181818184
759,678,1388544,1827,0.417838454246521,0.0002,-0.018086299300193787,677,0.13443619012832642,-0.6655005216598511,,,-1733.5225386363636,49945.818181818184
759,679,1390592,1831,0.364407479763031,0.0002,0.0022533524315804243,678,0.1624276489019394,-0.6721631288528442,,,-1733.5225386363636,49945.818181818184
758,680,1392640,1835,0.44332748651504517,0.0002,0.015368934720754623,679,0.14659354090690613,-0.6754994988441467,,,-1733.5225386363636,49945.818181818184
758,681,1394688,1838,0.4900970458984375,0.0002,-0.007419649977236986,680,0.1304238736629486,-0.6838393211364746,,,-1733.5225386363636,49945.818181818184
